order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX10937,2018-07-29,14:55:46,Lunch,BK,"[('Burger', 7), ('Chicken', 3)]",313.0,-37.8115146,144.9646816,0,7.423,15.9453931
ORDK08512,2018-02-26,09:51:32,Breakfast,BK,"[('Eggs', 7), ('Coffee', 7), ('Pancake', 3)]",279.25,37.8095634,144.9637109,0,7.396,12.4294983
ORDZ09192,2018-01-22,08:40:33,Lunch,NS,"[('Coffee', 8), ('Eggs', 7)]",214.0,-37.8014794,144.9768469,0,6.696,12.1557967
ORDY01468,2018-08-21,15:36:20,Lunch,TP,"[('Fries', 3), ('Chicken', 10), ('Steak', 2), ('Burger', 8), ('Salad', 10)]",866.0,-37.8151635,144.9653459,1,7.977,11.4978565
ORDI03840,2018-05-12,12:13:31,Lunch,NS,"[('Salad', 4), ('Fries', 2), ('Burger', 9), ('Steak', 10)]",821.8,-37.8016608,144.9623741,0,9.597,14.0798132
ORDK06545,2018-12-26,19:49:51,Dinner,BK,"[('Salmon', 3), ('Shrimp', 2), ('Fish&Chips', 6), ('Pasta', 2)]",496.0,-37.8042493,145.0108887,0,7.317,10.8366211
ORDB10326,2018-07-18,14:35:29,Lunch,BK,"[('Steak', 2), ('Burger', 7), ('Fries', 4), ('Chicken', 9), ('Salad', 8)]",780.6,-37.8023255,144.9777778,0,9.956,13.3099638
ORDA00734,2018-06-20,13:34:38,Lunch,BK,"[('Steak', 1), ('Chicken', 6), ('Salad', 7), ('Burger', 1), ('Fries', 6)]",460.4,-37.8179918,144.9503443,0,9.15,15.0960036
ORDK07607,2018-13-06,13:24:30,Lunch,BK,"[('Chicken', 2), ('Burger', 8), ('Salad', 3), ('Fries', 9)]",471.6,-37.7998964,144.9289558,0,10.773,16.6422059
ORDZ05616,2018-06-02,13:04:13,Lunch,bk,"[('Steak', 6), ('Salad', 6)]",373.2,-37.8180368,144.964893,0,8.492,15.4645044
ORDJ00217,2018-07-31,14:55:46,Lunch,TP,"[('Burger', 7), ('Chicken', 10)]",537.0,-37.8013167,144.9723383,0,9.984,13.0123199
ORDA01337,2018-30-08,15:56:37,Lunch,BK,"[('Chicken', 3), ('Steak', 1), ('Fries', 8)]",237.0,-37.8082125,144.9758755,0,6.285,12.335321
ORDJ05523,04-12-2018,19:09:17,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 6), ('Pasta', 10)]",914.0,-37.8246605,144.9694812,0,8.159,12.2790073
ORDZ07916,2018-01-29,08:50:42,Breakfast,NS,"[('Pancake', 7), ('Coffee', 9), ('Shrimp', 4)]",325.25,-37.8255942,144.9339725,0,11.191,16.2920451
ORDZ00900,2018-08-31,15:56:37,Lunch,NS,"[('Fries', 3), ('Chicken', 2), ('Steak', 6), ('Salad', 9)]",524.8,37.8047337,144.9618009,0,7.258,12.7316334
ORDB06810,2018-11-28,18:59:09,Dinner,TP,"[('Salmon', 10), ('Fish&Chips', 4), ('Shrimp', 6)]",374.6,-37.8096703,144.9726776,0,9.115,13.214813
ORDZ04798,2018-05-14,12:23:39,Lunch,NS,"[('Salad', 8), ('Fries', 5), ('Burger', 8), ('Chicken', 8), ('Steak', 9)]",1106.6,-37.7988562,144.959089,0,7.246,13.0070271
ORDB01088,2018-01-20,08:30:25,Breakfast,TP,"[('Pancake', 5), ('Eggs', 6)]",253.25,-37.7991013,144.9334861,0,8.69,15.2122866
ORDB02724,2018-04-08,11:12:40,Breakfast,TP,"[('Eggs', 9), ('Cereal', 9)]",203.0,-37.8080366,144.9689175,0,9.109,12.8444686
ORDC04131,2018-02-10,09:21:07,Breakfast,NS,"[('Eggs', 7), ('Coffee', 5)]",191.5,-37.8088313,144.9664485,0,6.701,13.8130394
ORDJ06311,2018-02-25,09:41:24,Breakfast,TP,"[('Coffee', 3), ('Cereal', 5)]",127.5,37.8145064,144.9619745,0,8.128,12.3872082
ORDJ02211,2018-11-24,18:49:00,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 3), ('Pasta', 5)]",404.5,-37.8256584,144.9979053,0,10.027,15.242577
ORDK08647,11-09-2018,16:16:54,Dinner,BK,"[('Pasta', 1), ('Shrimp', 9)]",513.5,-37.8093233,144.9643404,0,7.336,14.4321815
ORDY07024,2018-06-14,13:24:30,Lunch,TP,"[('Salad', 1), ('Chicken', 7), ('Burger', 9), ('Fries', 3)]",556.2,-37.8095398,144.9637886,0,6.328,11.9840743
ORDA02603,2018-11-03,18:08:27,Dinner,BK,"[('Pasta', 7), ('Shrimp', 9)]",678.5,-37.8065683,144.9782587,0,7.822,15.5166562
ORDY04835,2018-06-22,13:44:47,Lunch,TP,"[('Fries', 10), ('Chicken', 9), ('Burger', 5)]",563.0,-37.8106286,145.009697,0,12.298,15.0851532
ORDC06108,2018-08-21,15:36:20,Lunch,NS,"[('Fries', 10), ('Chicken', 5)]",280.0,-37.8142048,144.9690419,0,7.796,13.1378527
ORDX06394,2018-09-16,16:37:10,Dinner,BK,"[('Pasta', 9), ('Salmon', 6)]",493.5,37.8140799,144.9737248,0,6.862,17.1331531
ORDA09202,2018-04-24,11:43:05,Breakfast,BK,"[('Cereal', 9), ('Pancake', 6), ('Eggs', 3)]",903.0,-37.8191633,144.952788,0,8.861,13.8184408
ORDB01882,2018-12-24,19:49:51,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 8), ('Shrimp', 9)]",1021.0,-37.8051664,144.9576124,0,9.216,13.633363
ORDB04642,2018-03-06,10:01:41,Breakfast,TP,"[('Cereal', 10), ('Coffee', 8), ('Eggs', 4), ('Pancake', 1)]",382.25,-37.8131977,144.9513797,0,9.073,11.9548183
ORDA02022,2018-01-11,08:10:08,Breakfast,BK,"[('Pancake', 8), ('Coffee', 6), ('Cereal', 2), ('Eggs', 3)]",347.0,-37.8064247,144.9571922,1,8.314,6.4540134
ORDY04678,2018-07-15,14:25:21,Lunch,TP,"[('Fries', 8), ('Steak', 6), ('Burger', 5), ('Salad', 5), ('Chicken', 3)]",703.0,-37.8162228,145.0074469,0,11.495,15.5174413
ORDA09200,2018-05-30,12:54:05,Breakfast,BK,"[('Burger', 10), ('Fries', 3), ('Salad', 7), ('Chicken', 7)]",690.4,-37.8138378,144.9912847,0,5.289,10.8456976
ORDZ06362,2018-04-01,10:52:23,Breakfast,NS,"[('Eggs', 5), ('Coffee', 5), ('Cereal', 8)]",315.5,-37.8176406,144.9702186,1,8.685,15.6587286
ORDB04131,2018-06-06,13:04:13,Lunch,TP,"[('Chicken', 10), ('Fries', 8), ('Steak', 4), ('Burger', 7), ('Salad', 7)]",933.4,-37.802981,144.9359376,0,10.984,14.6601751
ORDA00615,2018-01-06,08:10:08,Breakfast,BK,"[('Coffee', 7), ('Eggs', 1), ('Pancake', 9), ('Cereal', 7)]",439.75,-37.8097118,144.9765548,1,6.328,6.9822532
ORDZ00529,2018-07-16,14:25:21,Lunch,NS,"[('Burger', 6), ('Fries', 10), ('Steak', 2), ('Chicken', 8), ('Salad', 1)]",669.2,-37.8042506,144.957403,0,9.17,13.5871122
ORDX01736,2018-01-06,08:10:08,Breakfast,BK,"[('Coffee', 6), ('Cereal', 1), ('Pancake', 3)]",138.75,-37.8003752,144.9707298,0,7.534,7.6074295
ORDX05341,2018-10-30,17:58:18,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 10)]",345.0,37.8074522,144.9987375,0,4.544,11.6508958
ORDX05321,2018-06-02,13:04:13,Breakfast,BK,"[('Salad', 1), ('Chicken', 6)]",209.2,-37.816317,144.9708978,0,7.089,15.1966928
ORDX08606,2018-08-11,15:16:03,Lunch,BK,"[('Salad', 5), ('Fries', 4), ('Burger', 10), ('Chicken', 5)]",650.5,-37.8190448,144.9518337,0,8.94,17.3655218
ORDK00561,2018-06-24,13:44:47,Lunch,BK,"[('Salad', 9), ('Steak', 10), ('Burger', 3)]",697.8,37.8264307,144.9977887,0,5.781,14.0492033
ORDY07460,2018-05-30,12:54:05,Dinner,TP,"[('Chicken', 7), ('Steak', 2)]",314.0,-37.8069563,144.9899047,0,10.412,13.7794913
ORDZ09961,2018-02-05,09:00:50,Breakfast,NS,"[('Eggs', 7), ('Coffee', 3), ('Pancake', 8)]",370.5,-37.8197689,145.0106559,1,11.079,16.4525667
ORDJ06926,2018-04-21,11:32:57,Breakfast,TP,"[('Pancake', 7), ('Chicken', 2)]",213.75,-37.8221442,144.9748752,0,8.236,12.5511871
ORDZ04818,2018-12-20,19:39:43,Dinner,ns,"[('Salmon', 5), ('Shrimp', 10), ('Fish&Chips', 6), ('Pasta', 8)]",1175.0,-37.8170882,144.932764,0,9.749,15.7714826
ORDY08565,2018-05-02,12:03:22,Lunch,TP,"[('Burger', 6), ('Chicken', 1), ('Salad', 7), ('Fries', 9)]",446.4,-37.8005732,144.9748659,0,10.11,13.2174314
ORDY05059,2018-08-27,15:56:37,Lunch,TP,"[('Steak', 3), ('Chicken', 10), ('Fries', 1)]",467.0,-37.8145317,144.9711395,0,8.415,12.1367259
ORDI05406,2018-02-27,09:51:32,Breakfast,NS,"[('Cereal', 3), ('Eggs', 2), ('Pancake', 5), ('Coffee', 10)]",303.25,-37.8229098,144.9751892,0,9.244,14.2029895
ORDY05155,07-06-2018,13:14:21,Lunch,TP,"[('Steak', 5), ('Fries', 5), ('Chicken', 7), ('Salad', 4), ('Burger', 1)]",608.8,-37.8155763,144.9579948,0,8.272,11.3801353
ORDC02646,2018-08-27,15:56:37,Lunch,NS,"[('Burger', 7), ('Steak', 4), ('Chicken', 5)]",557.0,-37.8191269,144.9542043,1,9.19,14.7575019
ORDK08131,2018-07-24,14:45:38,Lunch,BK,"[('Steak', 7), ('Chicken', 5), ('Fries', 3), ('Salad', 3), ('Burger', 8)]",810.6,-37.8212909,144.9681715,0,7.871,14.0119766
ORDI03342,2018-12-05,19:09:17,Dinner,NS,"[('Shrimp', 8), ('Pasta', 7), ('Fries', 8)]",952.5,-37.8212301,144.9838718,0,9.176,15.0502336
ORDI11102,2018-10-12,17:27:53,Dinner,NS,"[('Pasta', 9), ('Salmon', 10)]",657.5,-37.8189152,144.9645629,0,8.65,14.8125102
ORDC03584,2018-07-05,14:05:04,Lunch,ns,"[('Chicken', 8), ('Steak', 10)]",706.0,-37.8210134,144.9472586,0,9.84,15.3323653
ORDB00585,2018-03-14,10:21:58,Breakfast,TP,"[('Salmon', 6), ('Coffee', 8)]",205.5,-37.8121739,145.014645,0,12.331,14.4045925
ORDI04489,2018-11-10,18:18:35,Dinner,BK,"[('Shrimp', 3), ('Pasta', 5)]",299.5,-37.8162805,144.9669955,0,8.18,16.0821729
ORDB10238,2018-06-03,13:04:13,Lunch,TP,"[('Steak', 3), ('Burger', 2)]",417.5,-37.801219,144.9929618,0,11.247,16.1088679
ORDJ05259,2018-12-19,19:39:43,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 9), ('Shrimp', 9)]",978.5,-37.8147568,144.9377758,0,10.346,14.2823111
ORDK09679,2018-02-23,09:41:24,Breakfast,BK,"[('Eggs', 6), ('Cereal', 5), ('Coffee', 4), ('Pancake', 4)]",364.0,-37.8237191,144.9673522,1,8.171,13.2753071
ORDB01150,2018-07-08,14:15:12,Lunch,TP,"[('Steak', 2), ('Salad', 9), ('Burger', 1), ('Chicken', 4)]",403.8,-37.8238484,144.9825189,0,8.659,13.8468916
ORDI03953,2018-04-26,11:43:05,Breakfast,NS,"[('Eggs', 5), ('Coffee', 2), ('Pancake', 10)]",367.5,37.8048421,144.9713149,0,6.982,12.3055305
ORDY00319,2018-04-06,11:02:32,Breakfast,TP,"[('Eggs', 9), ('Coffee', 8)]",258.0,-37.8234727,144.9788056,0,8.33,11.0558939
ORDX10013,2018-11-01,18:08:27,Dinner,BK,"[('Fish&Chips', 6), ('Shrimp', 4), ('Pasta', 1)]",453.5,-37.8244289,144.9821881,0,7.031,13.5160405
ORDZ06685,2018-07-14,14:25:21,Lunch,NS,"[('Fries', 1), ('Salad', 7), ('Steak', 9)]",537.4,-37.8191691,145.005214,0,10.587,18.1433964
ORDA09348,2018-08-30,15:56:37,Lunch,BK,"[('Salad', 3), ('Burger', 2), ('Fries', 9), ('Chicken', 5)]",381.6,-37.8265116,144.9556104,0,8.971,14.5742256
ORDB06968,2018-11-01,18:08:27,Dinner,ns,"[('Pasta', 6), ('Shrimp', 2), ('Fish&Chips', 1)]",308.0,-37.8201686,144.9816469,0,9.067,13.3513951
ORDA00463,2018-05-24,12:43:56,Lunch,BK,"[('Salad', 3), ('Steak', 5), ('Chicken', 9), ('Burger', 6), ('Fries', 5)]",810.6,-37.8228795,144.9806268,0,7.003,12.2920308
ORDK05653,2018-03-30,10:52:23,Breakfast,BK,"[('Pancake', 10), ('Eggs', 7)]",396.5,-37.8162393,144.9640706,1,7.758,12.6002215
ORDB07555,2018-04-14,11:22:49,Breakfast,TP,"[('Eggs', 9), ('Pancake', 4)]",295.0,-37.8113538,144.9785104,0,9.158,13.1059839
ORDC02050,2018-06-24,13:44:47,Lunch,NS,"[('Steak', 1), ('Chicken', 1)]",77.0,37.8106436,144.9458042,0,9.091,16.7064275
ORDJ05279,2018-12-13,19:29:34,Breakfast,TP,"[('Salmon', 6), ('Pasta', 3), ('Fish&Chips', 5)]",503.5,-37.8161657,144.9752775,0,10.702,14.1114704
ORDY06415,2018-09-19,16:37:10,Dinner,TP,"[('Shrimp', 2), ('Pasta', 9), ('Fish&Chips', 4), ('Salmon', 8)]",823.5,-37.8035448,145.003545,0,11.931,15.5790358
ORDA09760,2018-01-26,08:40:33,Breakfast,BK,"[('Pancake', 3), ('Coffee', 4), ('Eggs', 1)]",124.75,-37.7994302,144.9801078,0,6.871,11.5458568
ORDI04895,2018-05-10,12:13:31,Lunch,NS,"[('Fries', 10), ('Chicken', 5), ('Salad', 9), ('Burger', 8), ('Steak', 5)]",907.8,-37.8019877,144.9637723,0,6.854,12.579361
ORDY05339,2018-12-06,19:19:26,Breakfast,TP,"[('Salmon', 2), ('Pasta', 3)]",164.5,-37.813358,144.9741379,0,8.629,12.7790409
ORDK09931,2018-10-16,17:27:53,Lunch,BK,"[('Shrimp', 8), ('Salmon', 9), ('Pasta', 3)]",883.5,-37.8236517,144.996533,0,5.622,12.4927293
ORDB10578,2018-04-03,11:02:32,Breakfast,bk,"[('Eggs', 10), ('Pancake', 9)]",438.25,-37.8125047,144.9884447,0,9.862,12.1249285
ORDK00729,2018-06-29,13:54:55,Lunch,BK,"[('Burger', 2), ('Salad', 2), ('Steak', 7), ('Chicken', 1)]",558.0,-37.8216312,144.9838567,0,6.523,12.5122252
ORDY09554,2018-21-09,16:47:19,Dinner,TP,"[('Salmon', 3), ('Shrimp', 10), ('Fish&Chips', 6), ('Pasta', 10)]",1148.0,-37.8200454,144.9583065,0,7.877,12.2125025
ORDK01843,10-08-2018,15:16:03,Lunch,BK,"[('Fries', 7), ('Chicken', 5), ('Burger', 4), ('Salad', 6), ('Steak', 7)]",786.2,-37.8113413,144.9475256,0,10.516,16.8335385
ORDJ01266,2018-03-25,10:42:15,Breakfast,BK,"[('Coffee', 5), ('Eggs', 6), ('Pancake', 7)]",339.25,-37.8123766,144.9692534,0,8.552,12.7124317
ORDY05254,2018-09-07,16:16:54,Dinner,TP,"[('Shrimp', 6), ('Pasta', 8)]",544.0,-37.821232,144.9780544,1,8.684,12.3719105
ORDJ05304,2018-05-19,12:33:48,Lunch,TP,"[('Steak', 3), ('Chicken', 7)]",459.5,-37.8130029,144.9540946,0,8.788,14.1761697
ORDB10651,2018-08-24,15:46:28,Lunch,TP,"[('Fries', 2), ('Burger', 2), ('Salad', 5), ('Steak', 9)]",577.0,-37.8153543,144.9355892,0,10.575,13.5801857
ORDX06943,2018-05-24,12:43:56,Lunch,BK,"[('Salad', 8), ('Burger', 4)]",261.6,-37.8004965,144.9335284,1,12.389,18.9804819
ORDK08163,2018-08-04,15:05:54,Lunch,BK,"[('Burger', 9), ('Fries', 9), ('Salad', 4)]",455.8,-37.8036255,144.9497961,0,8.812,17.1054029
ORDB10110,2018-13-09,16:27:02,Dinner,TP,"[('Shrimp', 8), ('Pasta', 9), ('Salmon', 8)]",1007.5,-37.8038121,144.9580121,0,9.724,13.488798
ORDJ00663,2018-02-20,09:31:16,Breakfast,TP,"[('Coffee', 9), ('Pancake', 1), ('Eggs', 9), ('Cereal', 10)]",499.75,-37.8069205,144.9428631,1,10.171,13.0775975
ORDB10766,2018-06-10,13:14:21,Lunch,TP,"[('Salad', 7), ('Fries', 9), ('Chicken', 10), ('Steak', 4)]",728.4,37.8007,144.9926214,0,11.217,16.065765
ORDC00090,2018-10-28,17:58:18,Dinner,NS,"[('Shrimp', 7), ('Salmon', 5), ('Pasta', 1)]",190.5,-37.8165074,144.9685455,0,8.139,16.3512111
ORDY06599,2018-09-01,16:06:45,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 2), ('Salmon', 2), ('Pasta', 7)]",560.5,-37.8155951,144.9580329,0,8.2,14.0210817
ORDZ01419,2018-05-23,12:43:56,Lunch,NS,"[('Fries', 3), ('Chicken', 4), ('Burger', 3), ('Salad', 6), ('Steak', 8)]",720.2,-37.8158649,145.015594,1,11.576,16.9604453
ORDA09615,2018-03-18,10:32:06,Breakfast,BK,"[('Cereal', 1), ('Eggs', 8), ('Coffee', 5)]",387.8,-37.8134362,144.9738214,0,6.835,13.8836876
ORDJ09257,2018-02-05,09:10:59,Breakfast,TP,"[('Coffee', 6), ('Eggs', 5), ('Cereal', 7)]",302.0,-37.8100432,144.9727242,0,9.095,12.0344775
ORDB02834,2018-09-30,16:57:27,Dinner,TP,"[('Eggs', 9), ('Pasta', 1)]",396.5,-37.7982175,144.9773982,0,10.362,15.0246434
ORDY05197,2018-08-05,15:05:54,Lunch,TP,"[('Fries', 7), ('Salad', 8), ('Steak', 9)]",626.6,-37.8055534,144.9296537,0,11.215,15.9221395
ORDY09926,2018-03-15,10:21:58,Breakfast,TP,"[('Pancake', 9), ('Eggs', 3), ('Cereal', 10), ('Coffee', 7)]",546.75,37.803466,144.9481039,0,9.954,12.4280857
ORDI03772,2018-10-30,17:58:18,Dinner,NS,"[('Pasta', 9), ('Salmon', 7)]",379.75,-37.8074522,144.9987375,0,9.089,15.6890597
ORDX00616,2018-07-08,14:15:12,Lunch,BK,"[('Chicken', 10), ('Steak', 1), ('Fries', 7), ('Burger', 4)]",573.0,-37.819881,144.9612829,0,8.066,16.1978409
ORDI09467,2018-07-02,14:05:04,Lunch,NS,"[('Burger', 6), ('Chicken', 7), ('Steak', 6), ('Fries', 10), ('Salad', 1)]",817.2,-37.8127648,144.9641295,0,7.822,13.3724338
ORDX06732,2018-03-27,10:42:15,Breakfast,BK,"[('Coffee', 3), ('Eggs', 7)]",577.0,-37.8125285,144.9538705,0,8.33,13.2956229
ORDY09348,2018-09-30,16:57:27,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 1), ('Shrimp', 9)]",877.0,-37.8124874,144.9632917,0,8.242,14.1996382
ORDZ00067,2018-07-18,14:35:29,Lunch,NS,"[('Chicken', 3), ('Salad', 7)]",216.4,-37.821937,144.9683219,0,8.505,14.4286397
ORDK07301,2018-05-24,12:43:56,Lunch,BK,"[('Chicken', 5), ('Burger', 2), ('Steak', 1)]",544.0,-37.8191263,144.9772871,0,7.12,13.1720453
ORDY08047,2018-02-23,09:41:24,Breakfast,TP,"[('Cereal', 3), ('Shrimp', 10), ('Eggs', 7)]",459.5,-37.8062193,144.9325752,0,10.994,13.1545742
ORDZ11028,2018-09-08,16:16:54,Dinner,NS,"[('Pasta', 10), ('Salmon', 6)]",521.0,-37.8210709,144.9771819,0,8.779,16.9004932
ORDY09875,2018-07-06,14:05:04,Lunch,TP,"[('Steak', 8), ('Fries', 6), ('Salad', 1), ('Chicken', 6), ('Burger', 4)]",765.2,-37.8004608,144.995272,0,11.501,14.2989846
ORDY09260,2018-03-22,10:32:06,Breakfast,TP,"[('Eggs', 8), ('Cereal', 5), ('Pancake', 4)]",378.0,-37.800181,144.9548982,0,9.832,12.2077734
ORDX05096,2018-10-14,17:27:53,Dinner,BK,"[('Shrimp', 3), ('Salmon', 3), ('Fish&Chips', 10)]",635.0,-37.8237138,144.9678611,0,8.174,17.2231651
ORDY00059,2018-01-22,08:40:33,Breakfast,TP,"[('Cereal', 10), ('Eggs', 4), ('Coffee', 2)]",313.0,-37.8022962,145.012452,0,12.69,14.9258086
ORDI01913,2018-01-11,08:20:16,Dinner,NS,"[('Eggs', 9), ('Coffee', 4), ('Pancake', 2)]",276.5,-37.8162554,144.9640149,1,8.285,6.7090266
ORDB00415,2018-10-12,17:27:53,Dinner,TP,"[('Salmon', 2), ('Shrimp', 1)]",126.0,-37.8086535,144.9443381,0,10.081,13.8537082
ORDY08642,2018-05-09,12:13:31,Lunch,BK,"[('Salad', 4), ('Fries', 2), ('Burger', 6), ('Steak', 9), ('Chicken', 3)]",779.8,-37.8171811,144.9887992,0,9.595,13.0682653
ORDJ03990,2018-05-28,12:54:05,Lunch,TP,"[('Chicken', 4), ('Steak', 6)]",398.0,-37.8083001,144.9661292,1,8.929,12.374634
ORDI04352,2018-02-24,09:41:24,Breakfast,NS,"[('Eggs', 8), ('Pancake', 8), ('Shrimp', 4)]",454.0,-37.8167395,144.9602506,0,8.556,14.8813851
ORDI02940,2018-09-09,16:16:54,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 4), ('Pasta', 8), ('Steak', 10)]",1023.0,-37.8099654,144.9621472,0,7.7,15.4869106
ORDB09596,2018-06-30,13:54:55,Lunch,TP,"[('Steak', 10), ('Pasta', 2), ('Salad', 3), ('Chicken', 2), ('Fries', 8)]",723.6,-37.8109485,144.9389868,0,10.25,14.9278173
ORDY06682,2018-07-01,13:54:55,Lunch,TP,"[('Steak', 9), ('Fries', 5), ('Burger', 5), ('Chicken', 3)]",716.0,-37.8039087,144.957357,0,12.377,17.072045
ORDJ09339,2018-05-14,12:23:39,Lunch,TP,"[('Burger', 8), ('Fries', 5), ('Steak', 8), ('Chicken', 10), ('Salad', 7)]",1108.4,-37.8054149,144.9436787,0,10.194,13.6679663
ORDC10556,2018-10-02,17:07:36,Lunch,NS,"[('Pasta', 7), ('Shrimp', 5), ('Fish&Chips', 4), ('Salmon', 2)]",684.5,-37.8135169,144.9855861,0,8.618,14.2818371
ORDZ02956,2018-05-28,12:54:05,Lunch,NS,"[('Salad', 10), ('Steak', 5)]",397.0,-37.79305,144.97572,0,8.186,13.7781582
ORDB09843,2018-01-28,08:50:42,Breakfast,TP,"[('Coffee', 10), ('Pancake', 4)]",172.0,-37.8115677,144.9360585,0,9.886,14.7658165
ORDI10747,2018-07-05,14:05:04,Lunch,tp,"[('Chicken', 10), ('Burger', 7)]",537.0,-37.8135588,144.9471322,0,9.2,14.1449636
ORDZ01751,2018-04-01,10:52:23,Breakfast,NS,"[('Pancake', 9), ('Eggs', 3), ('Coffee', 1), ('Cereal', 7)]",438.75,-37.8203203,144.9808828,0,9.588,17.0340738
ORDJ02137,2018-23-08,15:46:28,Lunch,TP,"[('Fries', 4), ('Chicken', 7), ('Steak', 5), ('Burger', 2)]",559.0,-37.8179057,144.9706398,0,7.996,11.4816423
ORDJ02783,2018-04-14,11:22:49,Lunch,TP,"[('Cereal', 7), ('Eggs', 7)]",301.0,-37.8149205,144.9447554,0,9.596,13.3608921
ORDC07695,2018-10-27,17:58:18,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 5), ('Shrimp', 3), ('Salmon', 3)]",515.0,-37.8185672,144.9991515,0,10.047,18.1358396
ORDC10542,2018-02-19,09:31:16,Lunch,NS,"[('Pancake', 1), ('Coffee', 1)]",31.75,-37.8060917,144.9447994,0,8.97,13.1446817
ORDI11020,2018-01-12,08:20:16,Breakfast,NS,"[('Eggs', 3), ('Pancake', 5), ('Cereal', 6)]",313.25,-37.8164736,144.9842325,1,8.717,6.71316
ORDY09145,2018-02-21,09:41:24,Breakfast,TP,"[('Coffee', 7), ('Eggs', 2), ('Cereal', 4)]",180.5,-37.810386,144.992749,0,10.348,12.5714048
ORDY01660,2018-06-22,13:44:47,Lunch,TP,"[('Burger', 5), ('Salad', 7)]",275.4,-37.8173142,144.9462462,1,9.373,12.7946919
ORDZ04567,2018-10-01,16:57:27,Dinner,NS,"[('Fish&Chips', 4), ('Chicken', 1), ('Shrimp', 6)]",505.0,-37.8009865,144.9879762,0,7.829,14.1002246
ORDC07257,2018-07-29,14:55:46,Lunch,NS,"[('Steak', 8), ('Fries', 8), ('Burger', 2), ('Chicken', 4)]",646.0,-37.8145064,144.9660349,0,7.968,15.6259596
ORDY04843,2018-25-04,11:43:05,Breakfast,TP,"[('Pancake', 3), ('Coffee', 6), ('Eggs', 3)]",183.75,-37.8188756,144.9531207,0,8.531,10.938915
ORDY04586,2018-05-06,12:03:22,Lunch,TP,"[('Chicken', 9), ('Steak', 4), ('Burger', 6), ('Salad', 3)]",654.0,-37.8066063,144.9378524,0,10.545,15.323183
ORDJ09630,2018-05-07,12:13:31,Lunch,TP,"[('Fries', 9), ('Chicken', 9)]",396.0,-37.8042044,144.9714721,0,9.836,13.3246981
ORDB10798,2018-24-07,14:45:38,Lunch,TP,"[('Burger', 7), ('Fries', 7)]",301.0,-37.7993846,144.985002,0,10.81,14.0093802
ORDY08755,2018-12-09,19:19:26,Dinner,TP,"[('Pasta', 3), ('Salmon', 1), ('Shrimp', 9)]",609.5,-37.8102615,144.9340606,0,10.758,16.2467726
ORDB09642,2018-12-03,19:09:17,Dinner,TP,"[('Pancake', 5), ('Pasta', 9)]",452.5,-37.817536,144.9591132,0,7.952,12.2462613
ORDX01488,2018-04-23,11:43:05,Breakfast,BK,"[('Pancake', 5), ('Coffee', 5), ('Eggs', 2)]",202.75,37.8175194,144.9693294,0,7.698,12.4189522
ORDZ06869,2018-09-04,16:06:45,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 2), ('Shrimp', 6), ('Steak', 10)]",710.0,-37.8002304,144.9432404,0,8.64,14.6571209
ORDJ09962,2018-09-04,16:06:45,Dinner,TP,"[('Salmon', 7), ('Shrimp', 1)]",341.0,37.8002551,144.9509615,0,10.117,14.1775081
ORDA11006,2018-22-07,14:45:38,Lunch,BK,"[('Chicken', 5), ('Burger', 1)]",191.0,-37.8238743,145.0099801,0,4.849,12.7907721
ORDC06035,2018-02-07,09:10:59,Breakfast,NS,"[('Chicken', 10), ('Pancake', 7)]",379.75,-37.8009174,145.010809,0,9.99,15.0863795
ORDB10466,2018-04-05,11:02:32,Breakfast,TP,"[('Eggs', 1), ('Salmon', 7), ('Cereal', 3)]",137.5,-37.8182266,144.9651144,0,7.525,10.5514909
ORDZ00169,2018-05-05,12:03:22,Lunch,NS,"[('Chicken', 2), ('Salad', 3), ('Steak', 8), ('Fries', 1), ('Burger', 2)]",549.6,-37.8140574,144.9481379,0,10.143,17.261759
ORDX09244,2018-06-16,13:24:30,Lunch,BK,"[('Fries', 9), ('Salad', 5)]",194.0,-37.8221675,144.9477922,0,9.291,17.0504101
ORDJ03074,2018-07-25,14:45:38,Lunch,TP,"[('Steak', 4), ('Burger', 6), ('Salad', 3), ('Chicken', 1), ('Fries', 3)]",485.6,-37.8185887,144.968064,0,7.658,11.5689405
ORDC10516,2018-06-23,13:44:47,Lunch,NS,"[('Steak', 10), ('Salad', 3)]",501.6,37.819294,144.9744131,0,8.439,15.82732
ORDI10356,2018-05-25,12:43:56,Lunch,NS,"[('Salad', 4), ('Fries', 6)]",140.8,-37.8028085,144.9949291,0,8.426,13.5615269
ORDC01330,2018-10-10,17:17:44,Dinner,NS,"[('Pasta', 10), ('Salmon', 8), ('Shrimp', 5)]",873.0,-37.8117199,144.9528154,0,8.511,14.6727551
