order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ05077,2018-08-17,15:36:20,Lunch,TP,"[('Burger', 10), ('Steak', 1), ('Fries', 10), ('Salad', 1), ('Chicken', 5)]",652.2,-37.8146466,144.9578555,0,8.297,11.6826578
ORDA11099,2018-12-30,20:00:00,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 10)]",645.0,-37.8064264,144.9610387,0,7.605,
ORDJ02104,2018-11-21,18:38:52,Dinner,TP,"[('Pasta', 8), ('Salmon', 10)]",630.0,-37.8081803,144.9766356,0,9.289,13.4301353
ORDK01664,2018-04-25,11:43:05,Breakfast,BK,"[('Cereal', 2), ('Pancake', 4), ('Coffee', 2), ('Eggs', 6)]",286.0,-37.8174371,144.9526442,0,8.756,13.3148444
ORDC08583,2018-02-10,09:21:07,Breakfast,NS,"[('Coffee', 10), ('Eggs', 7), ('Cereal', 6)]",355.0,-37.8077569,144.9659547,0,7.099,14.094535
ORDZ11021,2018-11-08,18:18:35,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 10)]",405.0,-37.8109075,144.9888918,0,8.595,14.3657806
ORDZ05427,2018-03-17,10:21:58,Breakfast,NS,"[('Coffee', 8), ('Eggs', 8), ('Pancake', 4)]",333.0,-37.8190395,144.9583147,0,8.965,15.5888893
ORDB04666,2018-09-14,16:27:02,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 10), ('Shrimp', 3)]",567.0,-37.8003644,144.9792888,0,10.289,13.6086564
ORDA09122,2018-10-18,17:38:01,Dinner,,"[('Salmon', 5), ('Shrimp', 9)]",691.0,-37.8022837,144.9513492,0,8.69,15.0829301
ORDI07296,2018-11-05,18:08:27,Dinner,,"[('Shrimp', 1), ('Pasta', 4)]",164.0,-37.8161932,144.963924,0,8.281,14.2487522
ORDK03290,2018-09-01,16:06:45,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 8)]",360.0,-37.8149718,144.9602405,0,8.002,17.2380507
ORDI01450,2018-12-21,19:39:43,Dinner,,"[('Shrimp', 2), ('Pasta', 6), ('Fish&Chips', 1), ('Salmon', 4)]",472.0,-37.8149572,144.9327763,0,,15.2205673
ORDI06378,2018-07-29,14:55:46,Lunch,NS,"[('Salad', 10), ('Chicken', 9), ('Steak', 3), ('Burger', 1), ('Fries', 8)]",722.0,-37.8120859,144.9738603,0,7.625,14.7616055
ORDC05792,2018-11-28,18:59:09,Dinner,,"[('Salmon', 6), ('Pasta', 8), ('Shrimp', 10), ('Fish&Chips', 4)]",1146.0,-37.8209222,144.9653813,0,,15.0750939
ORDB02568,2018-08-21,15:36:20,Lunch,TP,"[('Fries', 6), ('Chicken', 10)]",392.0,-37.813942,144.966996,0,8.215,11.6641711
ORDI00437,2018-08-03,15:05:54,Lunch,,"[('Chicken', 4), ('Burger', 1)]",159.0,-37.8165878,144.9876587,0,,14.5336134
ORDB09723,2018-11-05,18:08:27,Dinner,,"[('Shrimp', 2), ('Salmon', 8)]",436.0,-37.8193899,144.9818883,0,8.958,13.8072984
ORDX08386,2018-05-20,12:33:48,Lunch,BK,"[('Fries', 5), ('Burger', 7), ('Salad', 10)]",449.0,-37.8019742,144.957198,0,8.194,16.0422731
ORDZ02547,2018-12-13,19:29:34,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 5), ('Salmon', 1)]",416.0,-37.8188302,144.9567625,0,9.02,14.9888852
ORDB10945,2018-06-25,13:44:47,Lunch,,"[('Steak', 2), ('Chicken', 6), ('Fries', 5)]",342.0,-37.8241544,144.9835369,0,8.937,12.3024046
ORDC03108,2018-12-17,19:39:43,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 3), ('Shrimp', 3)]",390.0,-37.8065273,144.9487655,0,8.632,14.8099689
ORDY00179,2018-02-26,09:51:32,Breakfast,TP,"[('Cereal', 1), ('Coffee', 7), ('Eggs', 4)]",161.5,-37.8108708,144.9773416,0,9.127,12.184917
ORDI05626,2018-08-03,15:05:54,Lunch,,"[('Chicken', 5), ('Fries', 7), ('Steak', 7)]",559.0,-37.8194048,144.9716681,0,9.57,15.5333133
ORDI08549,2018-01-24,08:40:33,Breakfast,NS,"[('Pancake', 8), ('Eggs', 7), ('Coffee', 7), ('Cereal', 6)]",526.5,-37.8127229,144.9626413,0,7.883,12.959957
ORDZ06799,2018-08-09,15:16:03,Lunch,NS,"[('Burger', 8), ('Steak', 5)]",473.0,-37.8116817,144.983426,0,8.225,13.7660121
ORDK02409,2018-01-31,09:00:50,Breakfast,BK,"[('Pancake', 4), ('Coffee', 5), ('Eggs', 6), ('Cereal', 6)]",392.5,-37.8232214,144.988774,0,6.271,10.9922549
ORDA07381,2018-07-28,14:55:46,Lunch,BK,"[('Salad', 1), ('Steak', 3), ('Fries', 10)]",272.2,-37.824062,144.9848639,0,6.663,14.8631859
ORDX09158,2018-01-09,08:10:08,Breakfast,BK,"[('Eggs', 3), ('Cereal', 3)]",129.0,-37.8212796,145.0041719,1,4.76,4.9072304
ORDI08137,2018-11-04,18:08:27,Dinner,,"[('Pasta', 7), ('Salmon', 9), ('Shrimp', 7)]",939.5,-37.812793,144.9431557,0,,16.7272912
ORDC08672,2018-08-09,15:16:03,Lunch,NS,"[('Steak', 5), ('Salad', 9), ('Fries', 3)]",415.8,-37.8116817,144.983426,0,8.225,13.4675843
ORDI04582,2018-12-03,19:09:17,Dinner,,"[('Fish&Chips', 3), ('Shrimp', 4), ('Pasta', 1), ('Salmon', 1)]",389.5,-37.8213234,144.9710059,0,,14.7374973
ORDX01987,2018-10-25,17:48:10,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 5), ('Salmon', 7)]",786.0,-37.8106838,144.9598484,0,7.763,14.2422125
ORDI03213,2018-10-26,17:48:10,Dinner,NS,"[('Pasta', 3), ('Salmon', 7), ('Shrimp', 4)]",585.5,-37.8204016,144.9826808,0,9.092,14.9026699
ORDZ04879,2018-10-13,17:27:53,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 9), ('Pasta', 1), ('Salmon', 1)]",834.5,-37.8181438,144.9648496,0,8.509,16.9004516
ORDB05471,2018-09-26,16:47:19,Dinner,TP,"[('Shrimp', 6), ('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 4)]",788.0,-37.8115199,144.9272068,0,11.483,15.2797071
ORDX05103,2018-05-11,12:13:31,Lunch,BK,"[('Steak', 5), ('Salad', 4), ('Fries', 2), ('Burger', 9), ('Chicken', 8)]",852.8,-37.8250996,145.0100926,0,5.012,
ORDY06493,2018-04-14,11:22:49,Breakfast,TP,"[('Cereal', 8), ('Coffee', 8), ('Pancake', 10), ('Eggs', 5)]",580.5,-37.8055421,144.9449445,0,10.074,
ORDC10112,2018-01-08,08:10:08,Breakfast,,"[('Eggs', 6), ('Pancake', 5), ('Cereal', 4), ('Coffee', 7)]",389.75,-37.8165761,144.9801473,1,8.432,7.1529313
ORDX02919,2018-04-06,11:02:32,Breakfast,BK,"[('Coffee', 7), ('Eggs', 2), ('Cereal', 5)]",201.5,-37.8226922,144.9335329,0,10.81,16.1109428
ORDY09627,2018-03-02,09:51:32,Breakfast,TP,"[('Eggs', 9), ('Coffee', 8), ('Cereal', 8)]",426.0,-37.8184877,144.99459,0,10.147,12.9290058
ORDC10178,2018-05-12,12:13:31,Lunch,,"[('Steak', 5), ('Burger', 6)]",411.0,-37.8018898,144.9652971,0,,14.1007978
ORDZ09199,2018-11-05,18:08:27,Dinner,NS,"[('Pasta', 2), ('Shrimp', 7)]",433.0,-37.8225159,144.9477823,0,9.983,15.7914703
ORDX06516,2018-08-31,15:56:37,Lunch,BK,"[('Chicken', 3), ('Burger', 1), ('Fries', 5), ('Salad', 8)]",324.6,-37.8006398,144.9576203,0,8.271,14.3198433
ORDI06786,2018-08-29,15:56:37,Lunch,,"[('Steak', 8), ('Chicken', 2), ('Burger', 8), ('Fries', 8), ('Salad', 5)]",854.0,-37.8173448,144.9460826,0,9.409,14.6720215
ORDK05494,2018-11-05,18:08:27,Dinner,,"[('Shrimp', 5), ('Fish&Chips', 1)]",305.0,-37.8198573,144.9518752,0,8.922,16.0591241
ORDX06340,2018-09-18,16:37:10,Dinner,BK,"[('Shrimp', 8), ('Salmon', 2), ('Pasta', 7), ('Fish&Chips', 10)]",1056.5,-37.8068782,144.9560174,0,8.268,14.9795626
ORDI10997,2018-12-17,19:39:43,Dinner,NS,"[('Pasta', 6), ('Shrimp', 5), ('Fish&Chips', 4)]",575.0,-37.8074762,144.9522193,0,8.454,14.5009689
ORDJ01381,2018-07-22,14:35:29,Lunch,TP,"[('Steak', 5), ('Fries', 1), ('Salad', 4), ('Chicken', 3), ('Burger', 2)]",463.8,-37.8256816,144.9847749,0,8.97,13.4910971
ORDX11022,2018-04-07,11:12:40,Breakfast,BK,"[('Cereal', 1), ('Coffee', 4), ('Pancake', 7), ('Eggs', 8)]",396.75,-37.8154019,145.012625,0,4.057,11.7523931
ORDC04475,2018-12-25,19:49:51,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 1)]",321.0,-37.8251297,144.9567189,0,9.742,16.1726285
ORDC03779,2018-12-10,19:19:26,Dinner,,"[('Shrimp', 9), ('Pasta', 7), ('Salmon', 6)]",924.5,-37.8246572,144.9430904,0,,16.8351869
ORDZ01520,2018-02-23,09:41:24,Breakfast,NS,"[('Coffee', 6), ('Eggs', 4)]",133.0,-37.8227277,144.9675125,0,8.981,13.9897951
ORDA06851,2018-01-21,08:30:25,Breakfast,BK,"[('Eggs', 10), ('Coffee', 3), ('Cereal', 8)]",410.5,-37.7999683,144.9714599,0,7.582,15.0283011
ORDI08336,2018-01-24,08:40:33,Breakfast,NS,"[('Pancake', 5), ('Eggs', 3), ('Coffee', 7)]",239.75,-37.8082508,144.9786966,0,7.553,
ORDZ04990,2018-06-14,13:24:30,Lunch,NS,"[('Burger', 5), ('Steak', 5)]",380.0,-37.8001434,144.9677235,0,6.546,11.5994308
ORDJ03144,2018-07-23,14:45:38,Lunch,TP,"[('Fries', 5), ('Salad', 9)]",214.8,-37.8081859,144.9478074,0,9.748,13.1877795
ORDJ10030,2018-12-16,19:39:43,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 8), ('Shrimp', 1)]",627.0,-37.8075011,144.9552904,0,9.173,14.9022452
ORDX06920,2018-10-11,17:17:44,Dinner,BK,"[('Pasta', 10), ('Salmon', 8), ('Shrimp', 2)]",711.0,-37.8119843,144.9533495,0,8.413,15.8318369
ORDA04081,2018-04-21,11:32:57,Breakfast,BK,"[('Coffee', 6), ('Cereal', 3), ('Eggs', 4)]",196.0,-37.8188927,144.9530801,0,8.819,15.9150417
ORDJ04086,2018-04-06,11:02:32,Breakfast,TP,"[('Cereal', 3), ('Eggs', 6), ('Pancake', 5)]",316.25,-37.8234727,144.9788056,0,8.33,11.254676
ORDB10376,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 4), ('Chicken', 7), ('Salad', 8), ('Burger', 3), ('Steak', 5)]",727.6,-37.8103715,144.9725533,0,8.973,14.0278027
ORDY04109,2018-07-07,14:05:04,Lunch,TP,"[('Chicken', 5), ('Burger', 3), ('Fries', 10)]",373.0,-37.8017509,144.9950977,0,11.355,
ORDZ02807,2018-02-06,09:10:59,Breakfast,,"[('Coffee', 9), ('Pancake', 8)]",261.5,-37.8218689,144.9791626,0,8.896,14.1841444
ORDI10635,2018-08-22,15:46:28,Lunch,NS,"[('Burger', 10), ('Salad', 6), ('Fries', 1), ('Steak', 4), ('Chicken', 10)]",925.2,-37.8143284,144.9499124,0,10.382,16.6408885
ORDB09202,2018-02-19,09:31:16,Breakfast,TP,"[('Cereal', 8), ('Pancake', 10)]",410.5,-37.8049255,144.9272137,0,11.443,13.9991183
ORDC04846,2018-01-10,08:10:08,Breakfast,,"[('Eggs', 5), ('Pancake', 9)]",328.25,-37.8057908,144.9839122,1,7.763,6.1869219
ORDZ01985,2018-05-13,12:23:39,Lunch,,"[('Steak', 3), ('Burger', 5), ('Salad', 6), ('Fries', 6)]",465.2,-37.7995679,144.9588828,0,7.317,15.0066488
ORDY00450,2018-03-25,10:42:15,Breakfast,TP,"[('Cereal', 5), ('Coffee', 7), ('Pancake', 2)]",206.0,-37.8091785,144.9728077,0,9.108,13.1665283
ORDA10521,2018-07-10,14:15:12,Lunch,BK,"[('Fries', 2), ('Burger', 5), ('Steak', 2), ('Chicken', 4), ('Salad', 8)]",534.6,-37.8246994,144.9848133,0,6.833,12.5498332
ORDI06416,2018-11-03,18:08:27,Dinner,NS,"[('Pasta', 3), ('Shrimp', 7), ('Fish&Chips', 3)]",565.5,-37.8115349,144.9520968,0,8.563,16.553158
ORDC01012,2018-05-20,12:33:48,Lunch,NS,"[('Salad', 6), ('Chicken', 5)]",263.2,-37.8097448,144.9931259,0,8.813,16.596483
ORDA07263,2018-07-15,14:25:21,Lunch,BK,"[('Burger', 7), ('Steak', 2), ('Fries', 7), ('Salad', 4), ('Chicken', 5)]",619.8,-37.8186623,144.9928325,0,5.492,13.8656305
ORDZ10772,2018-03-22,10:32:06,Breakfast,NS,"[('Pancake', 3), ('Coffee', 3), ('Cereal', 4), ('Eggs', 7)]",333.25,-37.8145472,145.0137702,0,10.967,
ORDA07440,2018-03-05,10:01:41,Breakfast,BK,"[('Cereal', 2), ('Coffee', 3), ('Eggs', 3), ('Pancake', 6)]",276.0,-37.8149183,144.9827526,0,6.139,10.7193339
ORDI08740,2018-11-23,18:49:00,Dinner,NS,"[('Salmon', 2), ('Pasta', 7), ('Shrimp', 6), ('Fish&Chips', 10)]",948.5,-37.8128341,144.9581542,0,8.152,13.8977129
ORDB07028,2018-03-10,10:11:49,Breakfast,TP,"[('Cereal', 3), ('Coffee', 2), ('Pancake', 6), ('Eggs', 6)]",355.5,-37.8250893,144.9821619,0,8.836,13.2539069
ORDZ04656,2018-04-23,11:43:05,Breakfast,,"[('Pancake', 4), ('Cereal', 7)]",244.0,-37.8187631,144.9534036,0,9.218,14.3017922
ORDC02930,2018-11-07,18:18:35,Dinner,NS,"[('Salmon', 5), ('Shrimp', 4), ('Pasta', 7), ('Fish&Chips', 7)]",858.5,-37.8121882,144.9623663,0,7.829,13.7248631
ORDZ05453,2018-06-01,12:54:05,Lunch,NS,"[('Burger', 8), ('Chicken', 8), ('Steak', 8), ('Fries', 10), ('Salad', 2)]",1018.4,-37.7998178,144.9639256,0,6.765,
ORDX00468,2018-02-26,09:51:32,Breakfast,,"[('Eggs', 6), ('Pancake', 3), ('Coffee', 5), ('Cereal', 5)]",347.25,-37.8054565,145.0003472,0,4.57,9.1511838
ORDZ10795,2018-11-27,18:59:09,Dinner,,"[('Pasta', 2), ('Salmon', 5), ('Shrimp', 2)]",368.0,-37.8186997,145.0052457,0,,16.8081676
ORDK06606,2018-01-06,08:10:08,Breakfast,BK,"[('Coffee', 3), ('Eggs', 2), ('Cereal', 8)]",234.5,-37.8223379,144.9609972,1,8.33,7.7884336
ORDJ01486,2018-10-29,17:58:18,Dinner,TP,"[('Pasta', 6), ('Shrimp', 3)]",327.0,-37.8195648,144.969116,0,7.35,11.9121057
ORDJ10793,2018-07-03,14:05:04,Lunch,TP,"[('Fries', 8), ('Chicken', 7), ('Steak', 7), ('Salad', 4), ('Burger', 2)]",765.8,-37.8097275,144.9639608,0,8.642,12.2403855
ORDY07628,2018-10-15,17:27:53,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 6), ('Shrimp', 8)]",889.5,-37.8130824,144.9927179,0,10.241,14.1416654
ORDB04014,2018-08-27,15:56:37,Lunch,,"[('Salad', 2), ('Fries', 3), ('Chicken', 10), ('Steak', 10)]",840.4,-37.8025553,144.9812484,0,,13.6019829
ORDB04005,2018-01-05,08:00:00,Breakfast,TP,"[('Pancake', 5), ('Coffee', 4)]",151.25,-37.8135412,144.9426636,1,9.972,6.661506
ORDC08807,2018-04-19,11:32:57,Breakfast,NS,"[('Coffee', 2), ('Pancake', 3), ('Cereal', 3)]",150.75,-37.8134281,144.973646,0,7.682,12.6204831
ORDB02670,2018-11-25,18:49:00,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 8), ('Shrimp', 7)]",808.0,-37.8237895,144.9574481,0,8.357,14.0626427
ORDJ09897,2018-12-26,19:49:51,Dinner,,"[('Salmon', 7), ('Pasta', 4), ('Fish&Chips', 8)]",677.0,-37.8037236,145.010641,0,,15.5591596
ORDB06484,2018-11-29,18:59:09,Dinner,TP,"[('Salmon', 10), ('Shrimp', 10), ('Fish&Chips', 5)]",1125.0,-37.8350501,144.961502,0,9.232,
ORDY06694,2018-12-10,19:19:26,Dinner,,"[('Salmon', 10), ('Fish&Chips', 4), ('Shrimp', 1), ('Pasta', 2)]",659.0,-37.812584,144.9726157,0,,12.9272836
ORDY09943,2018-01-29,08:50:42,Breakfast,TP,"[('Pancake', 5), ('Cereal', 6), ('Coffee', 6)]",292.25,-37.8239379,144.9379511,0,9.805,11.7244671
ORDC10078,2018-03-09,10:11:49,Breakfast,,"[('Eggs', 3), ('Pancake', 3)]",138.75,-37.8074038,144.9628187,0,,12.737757
ORDY06737,2018-08-01,14:55:46,Lunch,TP,"[('Salad', 3), ('Fries', 2), ('Burger', 2), ('Chicken', 9)]",425.6,-37.799838,144.9622065,0,9.81,12.7737462
ORDB05528,2018-09-27,16:57:27,Dinner,TP,"[('Pasta', 4), ('Salmon', 8), ('Fish&Chips', 2), ('Shrimp', 3)]",670.0,-37.8169481,144.996212,0,10.36,13.9572444
ORDA05227,2018-02-02,09:00:50,Breakfast,,"[('Coffee', 5), ('Cereal', 6), ('Eggs', 2)]",207.5,-37.7990008,144.9274382,0,11.022,16.464214
ORDZ07315,2018-07-07,14:05:04,Lunch,NS,"[('Burger', 10), ('Salad', 6), ('Steak', 10)]",863.2,-37.8186767,144.9630157,0,8.682,
ORDB06976,2018-09-13,16:27:02,Dinner,,"[('Pasta', 8), ('Salmon', 7), ('Fish&Chips', 9), ('Shrimp', 8)]",1254.0,-37.8131307,144.9656253,0,8.509,12.6016617
ORDI05916,2018-09-24,16:47:19,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 7), ('Pasta', 9), ('Salmon', 2)]",847.5,-37.8081699,144.9916973,0,8.548,14.7508212
ORDB08572,2018-03-30,10:52:23,Breakfast,TP,"[('Coffee', 6), ('Eggs', 5), ('Pancake', 9)]",373.25,-37.8081012,144.9603222,0,8.758,10.8373672
ORDC03308,2018-07-28,14:55:46,Lunch,NS,"[('Salad', 1), ('Fries', 8), ('Steak', 3), ('Burger', 3)]",341.2,-37.8047344,144.9882562,0,8.122,15.5965862
ORDB08067,2018-09-25,16:47:19,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 6)]",372.0,-37.8122009,145.0159702,0,12.439,15.7286103
ORDZ03301,2018-04-02,11:02:32,Breakfast,NS,"[('Coffee', 1), ('Cereal', 7), ('Eggs', 6)]",286.5,-37.8152716,144.9523118,0,8.781,14.4354133
ORDK06211,2018-12-22,19:49:51,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 5), ('Shrimp', 2), ('Salmon', 2)]",537.5,-37.8055412,144.9668779,0,7.278,
ORDJ09807,2018-09-03,16:06:45,Dinner,TP,"[('Shrimp', 10), ('Salmon', 7), ('Pasta', 8)]",1047.0,-37.8071992,144.9775117,0,9.569,14.081489
ORDB00081,2018-10-04,17:07:36,Dinner,TP,"[('Salmon', 4), ('Pasta', 7), ('Fish&Chips', 9), ('Shrimp', 9)]",1157.5,-37.8182025,144.9958573,0,10.217,14.3024213
ORDZ06621,2018-08-19,15:36:20,Lunch,NS,"[('Fries', 4), ('Steak', 8)]",408.0,-37.8131389,144.9359178,0,10.217,17.5388455
ORDY07494,2018-03-16,10:21:58,Breakfast,TP,"[('Eggs', 8), ('Pancake', 6), ('Coffee', 7)]",374.0,-37.8080663,144.9688152,0,9.099,11.8972106
ORDY07623,2018-09-22,16:47:19,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 1)]",76.0,-37.8004891,144.9715618,0,10.121,15.5629074
ORDA10552,2018-12-26,19:49:51,Dinner,BK,"[('Salmon', 3), ('Shrimp', 9), ('Pasta', 10)]",884.0,-37.8230577,144.988975,0,6.248,13.0108469
ORDK07645,2018-04-15,11:22:49,Breakfast,BK,"[('Eggs', 2), ('Cereal', 4)]",128.0,-37.8131361,145.0114468,0,3.727,10.8410908
ORDC03347,2018-06-21,13:34:38,Lunch,NS,"[('Fries', 2), ('Burger', 2)]",86.0,-37.799825,144.9639739,0,6.76,11.8933507
ORDJ07218,2018-06-13,13:24:30,Lunch,TP,"[('Salad', 9), ('Fries', 8), ('Steak', 8), ('Chicken', 7), ('Burger', 7)]",1051.8,-37.8263746,144.9811628,0,9.173,12.6849289
ORDX06977,2018-10-26,17:48:10,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 10), ('Salmon', 3)]",665.5,-37.8201306,144.9672495,0,7.823,14.7905563
ORDI05196,2018-07-27,14:45:38,Lunch,NS,"[('Steak', 10), ('Burger', 7)]",667.0,-37.7997185,144.970961,0,6.225,11.7058232
ORDI04316,2018-11-08,18:18:35,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 10), ('Shrimp', 2)]",485.5,-37.8095722,144.9443807,0,9.158,
ORDZ09583,2018-11-08,18:18:35,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 5), ('Salmon', 8), ('Pasta', 9)]",880.5,-37.8171151,144.9700939,0,8.408,14.3394938
ORDX05990,2018-02-10,09:10:59,Breakfast,,"[('Coffee', 9), ('Cereal', 10), ('Eggs', 5), ('Pancake', 9)]",605.75,-37.8045464,144.9724356,0,6.945,14.0194307
ORDC00285,2018-03-11,10:11:49,Breakfast,NS,"[('Pancake', 5), ('Cereal', 9), ('Eggs', 1)]",332.25,-37.8019156,144.9635917,0,6.864,13.9323644
ORDA01335,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 10)]",637.0,-37.8013457,144.9174425,0,11.675,18.2957168
ORDJ06408,2018-06-09,13:14:21,Lunch,,"[('Salad', 1), ('Fries', 8)]",113.2,-37.8029019,145.0098722,0,,16.9979943
ORDJ10258,2018-01-28,08:50:42,Breakfast,TP,"[('Pancake', 10), ('Eggs', 5), ('Cereal', 8)]",520.5,-37.8100144,144.9360754,0,10.533,
ORDJ09806,2018-08-06,15:05:54,Lunch,TP,"[('Steak', 8), ('Salad', 2), ('Burger', 7), ('Chicken', 7)]",835.4,-37.8111877,144.9674548,0,8.629,12.4779112
ORDJ07905,2018-12-25,19:49:51,Dinner,TP,"[('Salmon', 7), ('Shrimp', 9), ('Pasta', 2), ('Fish&Chips', 7)]",1073.0,-37.8056468,144.9682151,0,9.353,13.2130307
ORDX04387,2018-11-04,18:08:27,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 10)]",625.0,-37.8002124,144.9258168,0,11.125,20.2465191
ORDZ06152,2018-10-12,17:27:53,Dinner,,"[('Fish&Chips', 7), ('Pasta', 9)]",492.5,-37.8238279,144.9838022,0,,14.9241633
ORDX00796,2018-04-05,11:02:32,Breakfast,,"[('Coffee', 8), ('Eggs', 10), ('Cereal', 2), ('Pancake', 10)]",564.5,-37.8175692,144.95228,0,8.794,14.0610836
ORDA03182,2018-03-01,09:51:32,Breakfast,BK,"[('Coffee', 9), ('Eggs', 4), ('Pancake', 8), ('Cereal', 9)]",538.5,-37.8100334,144.9726224,0,6.724,11.9832089
ORDB09047,2018-05-22,12:33:48,Lunch,TP,"[('Fries', 1), ('Burger', 3), ('Chicken', 7), ('Steak', 9), ('Salad', 10)]",906.0,-37.8238612,144.9547995,0,8.08,11.5596695
ORDC00995,2018-10-10,17:17:44,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 10)]",719.0,-37.8125065,144.9532631,0,8.511,14.7838661
ORDC10025,2018-06-09,13:14:21,Lunch,NS,"[('Steak', 6), ('Burger', 1), ('Salad', 10), ('Fries', 10), ('Chicken', 2)]",657.0,-37.8027747,145.012641,0,10.19,17.9906614
ORDB07752,2018-04-11,11:12:40,Breakfast,TP,"[('Cereal', 3), ('Coffee', 9), ('Eggs', 1), ('Pancake', 7)]",322.25,-37.8229127,144.9873956,0,9.351,12.0846699
ORDZ08735,2018-11-28,18:59:09,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 3)]",197.0,-37.8044009,144.9488091,0,8.481,14.9739014
ORDX02987,2018-07-20,14:35:29,Lunch,BK,"[('Fries', 9), ('Burger', 2), ('Salad', 4), ('Chicken', 5), ('Steak', 8)]",758.8,-37.8189732,144.9542227,0,8.691,14.2906763
ORDZ00627,2018-04-18,11:32:57,Breakfast,NS,"[('Eggs', 7), ('Pancake', 2), ('Cereal', 5), ('Coffee', 10)]",382.5,-37.8108058,144.9767273,0,7.689,12.9403118
ORDI04098,2018-03-02,09:51:32,Breakfast,NS,"[('Eggs', 7), ('Cereal', 1)]",175.0,-37.819805,145.0117049,0,11.172,
ORDA09589,2018-11-18,18:38:52,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 9), ('Salmon', 6), ('Shrimp', 5)]",868.5,-37.8140479,144.9359943,0,10.207,
ORDK05119,2018-12-29,20:00:00,Dinner,,"[('Fish&Chips', 2), ('Shrimp', 6), ('Salmon', 6)]",640.0,-37.8162882,144.9372753,0,,19.7514031
ORDA05993,2018-07-17,14:25:21,Lunch,BK,"[('Burger', 10), ('Fries', 10), ('Salad', 9), ('Steak', 6)]",854.8,-37.8086788,144.9486943,0,8.97,15.3052509
ORDZ01089,2018-07-07,14:05:04,Lunch,NS,"[('Steak', 10), ('Chicken', 2), ('Fries', 5), ('Burger', 4)]",698.0,-37.8168442,144.9693154,0,8.147,15.431221
ORDB01800,2018-02-10,09:21:07,Breakfast,,"[('Eggs', 7), ('Cereal', 7)]",301.0,-37.8087625,144.9664167,0,,12.5347543
ORDA01819,2018-01-13,08:20:16,Breakfast,,"[('Coffee', 4), ('Eggs', 8), ('Cereal', 9)]",395.0,-37.8215945,144.9456573,1,,8.3809474
ORDZ02195,2018-07-16,14:25:21,Lunch,NS,"[('Steak', 8), ('Burger', 7)]",577.0,-37.8142266,144.9729692,0,7.818,13.497897
ORDK02522,2018-09-12,16:27:02,Dinner,BK,"[('Salmon', 1), ('Pasta', 8), ('Shrimp', 5), ('Fish&Chips', 3)]",636.0,-37.8158807,144.9338778,0,10.317,17.4228969
ORDC02533,2018-05-12,12:13:31,Lunch,NS,"[('Chicken', 8), ('Burger', 8), ('Steak', 3)]",639.0,-37.8016608,144.9623741,0,6.951,14.5063024
ORDJ04963,2018-04-09,11:12:40,Breakfast,,"[('Pancake', 2), ('Cereal', 3), ('Coffee', 4), ('Eggs', 7)]",295.5,-37.8207406,144.9785753,0,,11.4445913
ORDC10115,2018-12-30,20:00:00,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 8), ('Shrimp', 5), ('Pasta', 6)]",1002.0,-37.8158225,144.9374581,0,10.018,17.8829304
ORDC04299,2018-11-11,18:28:43,Dinner,,"[('Shrimp', 1), ('Fish&Chips', 5), ('Salmon', 3), ('Pasta', 3)]",434.5,-37.8007968,144.9643368,0,,14.9624992
ORDZ00145,2018-06-23,13:44:47,Lunch,NS,"[('Salad', 3), ('Burger', 7), ('Steak', 3)]",403.6,-37.7985085,144.9800857,0,7.21,14.632649
ORDB09607,2018-03-21,10:32:06,Breakfast,,"[('Pancake', 4), ('Coffee', 9), ('Eggs', 4), ('Cereal', 5)]",357.5,-37.8148803,144.96082,0,8.23,11.0920613
ORDA09570,2018-01-25,08:40:33,Breakfast,BK,"[('Eggs', 10), ('Cereal', 9), ('Coffee', 9)]",476.5,-37.8071322,144.9598125,0,7.729,12.7140801
